model,size,N,h,solver,sampler,cem,rbm,n_hidden,lr,reg,seed,sigma,n_samples,total_iters,conv_iter,converged,distance_at_conv,exact_energy_per_spin,energy_at_conv,avg_sampling_time_s,mean_sampling_time_all_s,distance_final,final_kl_exact,final_ess,time_to_conv_s,time_total_s
1d,100,100,1.0,gibbs,custom,False,full,100,0.01,1e-05,3,1.0,1000,300,160,True,0.04044807104035719,-1.2732919061200112,-1.232843835079654,0.04073569476604462,0.04542881865054369,0.02518272122606402,,0.0010061110209836298,7.26861098408699,13.628645595163107
1d,100,100,1.0,gibbs,custom,False,full,100,0.01,1e-05,4,1.0,1000,300,204,True,0.03264493888798925,-1.2732919061200112,-1.240646967232022,0.041729994118213654,0.04466638104369243,0.02594589719998397,,0.0037766496925880555,9.111941732913255,13.399914313107729
1d,100,100,1.0,gibbs,custom,False,full,100,0.01,1e-05,5,1.0,1000,300,227,True,0.02995400967328754,-1.2732919061200112,-1.2433378964467237,0.04284325670450926,0.04496042718489965,0.02604263436481391,,0.0014365258008088766,10.20601697097222,13.488128155469894
1d,100,100,2.0,gibbs,custom,False,full,100,0.0003,1e-05,1,1.0,1000,300,184,True,0.10600220702683627,-2.12708881994673,-2.021086612919894,0.04003398902714252,0.04336526102075974,0.09500354961338564,,0.8117253582639702,7.9792080278197925,13.009578306227922
1d,100,100,2.0,gibbs,custom,False,full,100,0.01,1e-05,1,1.0,1000,300,69,True,0.024748013088844445,-2.12708881994673,-2.1023408068578857,0.04192720428109169,0.04123038452118635,0.011452645897777725,,0.03254196014872311,2.8448965319618584,12.369115356355906
1d,100,100,2.0,gibbs,custom,False,full,100,0.01,1e-05,2,1.0,1000,300,67,True,0.026319324536409283,-2.12708881994673,-2.100769495410321,0.040946397744119165,0.04143002917369207,0.011074357711212013,,0.02979787182399486,2.7758119546373687,12.42900875210762
1d,100,100,2.0,gibbs,custom,False,full,100,0.01,1e-05,3,1.0,1000,300,71,True,0.02415445383895687,-2.12708881994673,-2.1029343661077733,0.04456408768892288,0.04177745590607325,0.011008747862446544,,0.011782247735076254,2.9661993693312008,12.533236771821974
1d,100,100,2.0,gibbs,custom,False,full,100,0.01,1e-05,4,1.0,1000,300,74,True,0.023606276559521522,-2.12708881994673,-2.1034825433872086,0.03728483933955431,0.04009436741471291,0.011504061229345108,,0.04695514366912847,2.966983188688755,12.028310224413872
1d,100,100,2.0,gibbs,custom,False,full,100,0.01,1e-05,5,1.0,1000,300,61,True,0.02755405455200055,-2.12708881994673,-2.0995347653947296,0.03929457943886518,0.040907028801739215,0.011361334243870314,,0.02747116690137412,2.4953287569060922,12.272108640521765
1d,100,100,3.044,gibbs,custom,False,full,100,0.0003,1e-05,1,1.0,1000,300,17,True,0.08021773715184999,-3.1266983597062743,-3.0464806225544243,0.041445741429924965,0.04321191931764285,0.053667064753668114,,0.8481727249695243,0.7346026283999285,12.963575795292856
1d,100,100,3.044,gibbs,custom,False,full,100,0.01,1e-05,1,1.0,1000,300,36,True,0.02047145060215705,-3.1266983597062743,-3.1062269091041173,0.043275699764490125,0.04158575851470232,0.005375679382660703,,0.16634235180531604,1.4970873065292836,12.475727554410696
1d,100,100,3.044,gibbs,custom,False,full,100,0.01,1e-05,2,1.0,1000,300,39,True,0.01976575687317217,-3.1266983597062743,-3.106932602833102,0.0401865703985095,0.03966925046096245,0.005225896179101852,,0.08300798522607054,1.5471007679775357,11.900775138288736
1d,100,100,3.044,gibbs,custom,False,full,100,0.01,1e-05,3,1.0,1000,300,33,True,0.02198516196234923,-3.1266983597062743,-3.104713197743925,0.03527589999139309,0.03876376080016295,0.005252747603278873,,0.0856196735460016,1.2792041064053774,11.629128240048885
1d,100,100,3.044,gibbs,custom,False,full,100,0.01,1e-05,4,1.0,1000,300,37,True,0.019582766326085466,-3.1266983597062743,-3.107115593380189,0.038329947553575036,0.0406555936858058,0.005257738354659924,,0.06720797175752145,1.5042569663748144,12.19667810574174
1d,100,100,3.044,gibbs,custom,False,full,100,0.01,1e-05,5,1.0,1000,300,31,True,0.023026949340100078,-3.1266983597062743,-3.103671410366174,0.035610157810151574,0.039821701024969416,0.0052793573178044895,,0.10563561808467455,1.2344727317740518,11.946510307490826
1d,100,100,0.5,lsb,custom,True,full,100,0.0003,1e-05,1,1.0,1000,300,280,False,0.31231680323988986,-1.063544409973365,-0.7512276067334752,0.05063758529722691,0.058900542904933295,0.31231680323988986,,0.5509588567022128,16.49215201338132,17.670162871479988
1d,100,100,0.5,lsb,custom,True,full,100,0.01,1e-05,1,1.0,1000,300,101,True,0.00638455010455008,-1.063544409973365,-1.057159859868815,0.05039534904062748,0.050896921940147874,0.01120938719790221,,0.0030468299944441295,5.140589115954935,15.269076582044363
1d,100,100,0.5,lsb,custom,True,full,100,0.01,1e-05,2,1.0,1000,300,179,True,0.015799961238008864,-1.063544409973365,-1.0477444487353562,0.05078061129897833,0.05826273967822393,0.01609941268062598,,0.004460558008837674,10.429030402402084,17.47882190346718
1d,100,100,0.5,lsb,custom,True,full,100,0.01,1e-05,3,1.0,1000,300,77,True,0.011197689965387392,-1.063544409973365,-1.0523467200079777,0.05014792531728744,0.05099317378054063,0.01594659133425691,,0.002998555267096484,3.9264743811016283,15.297952134162188
1d,100,100,0.5,lsb,custom,True,full,100,0.01,1e-05,4,1.0,1000,300,90,True,0.008886518549551026,-1.063544409973365,-1.054657891423814,0.05991624854505062,0.05157754477113485,0.014034177345948251,,0.0019646229647987783,4.641979029402137,15.473263431340456
1d,100,100,0.5,lsb,custom,True,full,100,0.01,1e-05,5,1.0,1000,300,118,True,0.01420886366040719,-1.063544409973365,-1.049335546312958,0.049224371835589406,0.05092262722551823,0.014952601303583668,,0.009460600911661031,6.008870012611151,15.276788167655468
1d,100,100,1.0,lsb,custom,True,full,100,0.0003,1e-05,1,1.0,1000,300,280,False,0.046207501413149776,-1.2732919061200112,-1.2270844047068614,0.0510686282068491,0.05092008942117294,0.046207501413149776,,0.5841352797021289,14.257625037928422,15.276026826351881
1d,100,100,1.0,lsb,custom,True,full,100,0.01,1e-05,1,1.0,1000,300,154,True,0.07314404326716417,-1.2732919061200112,-1.3464359493871754,0.053435211442410945,0.0511620993167162,0.06583069410732767,,0.0013974027681118474,7.8789632947742945,15.34862979501486
1d,100,100,1.0,lsb,custom,True,full,100,0.01,1e-05,2,1.0,1000,300,144,True,0.07421372288871741,-1.2732919061200112,-1.3475056290087286,0.05014777109026909,0.05069192331284285,0.06123120493199763,,0.00393885661343843,7.29963695704937,15.207576993852854
1d,100,100,1.0,lsb,custom,True,full,100,0.01,1e-05,3,1.0,1000,300,134,True,0.07469904850316644,-1.2732919061200112,-1.3479909546231776,0.04949183613061905,0.05047632738947869,0.0720757826830154,,0.00202691862756735,6.763827870190144,15.142898216843607
1d,100,100,1.0,lsb,custom,True,full,100,0.01,1e-05,4,1.0,1000,300,38,True,0.10326486441544525,-1.2732919061200112,-1.3765567705354564,0.050765739567577836,0.05091037088384231,0.07099329596809878,,0.002942712773013262,1.9345940935860078,15.273111265152693
1d,100,100,1.0,lsb,custom,True,full,100,0.01,1e-05,5,1.0,1000,300,156,True,0.07225757543323974,-1.2732919061200112,-1.345549481553251,0.0505290076136589,0.05067625854164362,0.0687995753072368,,0.0011195662278556174,7.905496332496405,15.202877562493086
1d,100,100,2.0,lsb,custom,True,full,100,0.0003,1e-05,1,1.0,1000,300,280,False,0.061854948213002636,-2.12708881994673,-2.188943768159733,0.051738925464451316,0.051066421444217365,0.061854948213002636,,0.6399823974818108,14.298598004380862,15.31992643326521
1d,100,100,2.0,lsb,custom,True,full,100,0.01,1e-05,1,1.0,1000,300,103,True,0.03706679585825068,-2.12708881994673,-2.164155615804981,0.05023301411420107,0.050379076997439064,0.030865594260140128,,0.06031169496956253,5.189044930736223,15.11372309923172
1d,100,100,2.0,lsb,custom,True,full,100,0.01,1e-05,2,1.0,1000,300,90,True,0.042470079633242896,-2.12708881994673,-2.169558899579973,0.05053284261375666,0.05056143355866273,0.025089912253558833,,0.06307687696712146,4.550529020279646,15.16843006759882
1d,100,100,2.0,lsb,custom,True,full,100,0.01,1e-05,3,1.0,1000,300,20,True,0.08955021140684671,-2.12708881994673,-2.216639031353577,0.050662999227643016,0.05044837498416503,0.02703663343945273,,0.05781806822535375,1.0089674996833007,15.13451249524951
1d,100,100,2.0,lsb,custom,True,full,100,0.01,1e-05,4,1.0,1000,300,80,True,0.044811068279525745,-2.12708881994673,-2.171899888226256,0.051488564163446424,0.050655191354453566,0.02132469887420463,,0.049035544313208834,4.052415308356285,15.196557406336069
1d,100,100,2.0,lsb,custom,True,full,100,0.01,1e-05,5,1.0,1000,300,95,True,0.04416028270796968,-2.12708881994673,-2.1712491026547,0.050165146589279175,0.05022985642155012,0.028841064173978026,,0.06740918535781247,4.771836360047261,15.068956926465034
1d,100,100,3.044,lsb,custom,True,full,100,0.0003,1e-05,1,1.0,1000,300,173,True,0.037755961323726606,-3.1266983597062743,-3.164454321030001,0.050790995359420776,0.05112756546586752,0.0760903545897551,,0.6959817355388023,8.84506882559508,15.338269639760256
1d,100,100,3.044,lsb,custom,True,full,100,0.01,1e-05,1,1.0,1000,300,63,True,0.023665152185493366,-3.1266983597062743,-3.1503635118917677,0.05037655606865883,0.050622899507482846,0.002740717037660989,,0.2798339002881636,3.1892426689714193,15.186869852244854
1d,100,100,3.044,lsb,custom,True,full,100,0.01,1e-05,2,1.0,1000,300,13,True,0.06096643004029412,-3.1266983597062743,-3.1876647897465684,0.05211826581507921,0.0508337809642156,0.0025722172048641134,,0.2002884256085879,0.6608391525348027,15.250134289264679
1d,100,100,3.044,lsb,custom,True,full,100,0.01,1e-05,3,1.0,1000,300,15,True,0.059926484236395794,-3.1266983597062743,-3.18662484394267,0.05062797870486975,0.0507419952377677,0.0033201450318536274,,0.09168859284475667,0.7611299285665155,15.22259857133031
1d,100,100,3.044,lsb,custom,True,full,100,0.01,1e-05,4,1.0,1000,300,46,True,0.033912084310442125,-3.1266983597062743,-3.1606104440167164,0.05054151080548763,0.05055024853597085,0.0021121177374205935,,0.1929236322656491,2.325311432654659,15.165074560791256
1d,100,100,3.044,lsb,custom,True,full,100,0.01,1e-05,5,1.0,1000,300,14,True,0.06031231829722117,-3.1266983597062743,-3.1870106780034955,0.05261325780302286,0.050912714364628,0.0012258404140177426,,0.18830637281626145,0.712778001104792,15.2738143093884
1d,100,100,0.5,metropolis,custom,False,full,100,0.01,1e-05,1,1.0,1000,300,197,True,0.03868842615565682,-1.063544409973365,-1.0248559838177083,2.1541593302041293,2.199408425502479,0.030980630500870632,,0.10198747114748602,433.2834598239884,659.8225276507437
1d,100,100,0.5,metropolis,custom,False,full,100,0.01,1e-05,2,1.0,1000,300,183,True,0.026105005665310932,-1.063544409973365,-1.0374394043080541,2.1692732889205217,2.2119458265478413,0.02254025614589472,,0.14611688573606452,404.78608625825495,663.5837479643524
1d,100,100,0.5,metropolis,custom,False,full,100,0.01,1e-05,3,1.0,1000,300,209,True,0.030568346698143678,-1.063544409973365,-1.0329760632752214,2.105603235028684,2.174759020085136,0.024876581201099812,,0.10370590779605168,454.52463519779343,652.4277060255408
1d,100,100,0.5,metropolis,custom,False,full,100,0.01,1e-05,4,1.0,1000,300,199,True,0.016975586452864677,-1.063544409973365,-1.0465688235205004,2.1002329520881178,2.1725427477806805,0.01301542360038721,,0.09054918291872018,432.3360068083554,651.7628243342041
1d,100,100,0.5,metropolis,custom,False,full,100,0.01,1e-05,5,1.0,1000,300,177,True,0.026886782219732286,-1.063544409973365,-1.0366576277536328,2.1342547802254557,2.184532066136599,0.016796001943799155,,0.061327966431757135,386.662175706178,655.3596198409797
1d,100,100,1.0,metropolis,custom,False,full,100,0.01,1e-05,1,1.0,1000,300,191,True,0.03392413497336566,-1.2732919061200112,-1.2393677711466455,2.2699935480952265,2.269189701192081,0.02630490176875755,,0.0010624150030503281,433.4152329276875,680.7569103576244
1d,100,100,1.0,metropolis,custom,False,full,100,0.01,1e-05,2,1.0,1000,300,170,True,0.037646258049312875,-1.2732919061200112,-1.2356456480706983,2.271875690110028,2.273164806651572,0.02767057730960265,,0.0013579627303877278,386.43801713076726,681.9494419954716
1d,100,100,1.0,metropolis,custom,False,full,100,0.01,1e-05,3,1.0,1000,300,211,True,0.03264526222569519,-1.2732919061200112,-1.240646643894316,2.2512513699010013,2.2567206540331246,0.02555643245584638,,0.0012647383098455703,476.1680580009893,677.0161962099373
1d,100,100,1.0,metropolis,custom,False,full,100,0.01,1e-05,4,1.0,1000,300,212,True,0.03227767808927662,-1.2732919061200112,-1.2410142280307346,2.2509914277121426,2.2569329446802535,0.027213838693527004,,0.0010180877934707335,478.46978427221376,677.0798834040761
1d,100,100,1.0,metropolis,custom,False,full,100,0.01,1e-05,5,1.0,1000,300,199,True,0.031657562130007255,-1.2732919061200112,-1.241634343990004,2.250225015357137,2.2558333641290664,0.02451784232189591,,0.004951465291867267,448.91083946168425,676.7500092387199
1d,100,100,2.0,metropolis,custom,False,full,100,0.01,1e-05,1,1.0,1000,300,65,True,0.02565414821757228,-2.12708881994673,-2.101434671729158,2.2822642678394915,2.281750930994749,0.010748995642218429,,0.006101228500596854,148.31381051465868,684.5252792984247
1d,100,100,2.0,metropolis,custom,False,full,100,0.01,1e-05,2,1.0,1000,300,67,True,0.02531212841102226,-2.12708881994673,-2.101776691535708,2.281881257891655,2.2816365649426977,0.011221353708160464,,0.03205234737055674,152.86964985116074,684.4909694828093
1d,100,100,2.0,metropolis,custom,False,full,100,0.01,1e-05,3,1.0,1000,300,84,True,0.022074101437449922,-2.12708881994673,-2.1050147185092802,2.2646468369290234,2.2650552981471024,0.011518789679409114,,0.025319878131728014,190.2646450443566,679.5165894441307
1d,100,100,2.0,metropolis,custom,False,full,100,0.01,1e-05,4,1.0,1000,300,71,True,0.023924808131414732,-2.12708881994673,-2.1031640118153154,2.265915247797966,2.2654237186163666,0.01070323858588651,,0.01616600483129879,160.84508402176203,679.62711558491
1d,100,100,2.0,metropolis,custom,False,full,100,0.01,1e-05,5,1.0,1000,300,69,True,0.0250137224210496,-2.12708881994673,-2.1020750975256806,2.2655834566801785,2.264951876314978,0.01139477235552766,,0.03388628328924973,156.28167946573348,679.4855628944933
1d,100,100,3.044,metropolis,custom,False,full,100,0.01,1e-05,1,1.0,1000,300,35,True,0.020256270364683804,-3.1266983597062743,-3.1064420893415905,2.28353433329612,2.282007753327489,0.005204734387163068,,0.10407626671577606,79.87027136646212,684.6023259982467
1d,100,100,3.044,metropolis,custom,False,full,100,0.01,1e-05,2,1.0,1000,300,37,True,0.02050619871791115,-3.1266983597062743,-3.106192160988363,2.2839306205511094,2.282280215670665,0.005532927846971347,,0.16490399428093228,84.4443679798146,684.6840647011995
1d,100,100,3.044,metropolis,custom,False,full,100,0.01,1e-05,3,1.0,1000,300,34,True,0.021430713388778333,-3.1266983597062743,-3.105267646317496,2.267327001877129,2.265810918683807,0.0053236354070396175,,0.10882191088822164,77.03757123524943,679.7432756051421
1d,100,100,3.044,metropolis,custom,False,full,100,0.01,1e-05,4,1.0,1000,300,28,True,0.02555510076026879,-3.1266983597062743,-3.1011432589460055,2.2673150565475226,2.265456995119651,0.005288997786086824,,0.14454469949170967,63.43279586335023,679.6370985358953
1d,100,100,3.044,metropolis,custom,False,full,100,0.01,1e-05,5,1.0,1000,300,37,True,0.019906526956513293,-3.1266983597062743,-3.106791832749761,2.267193438485265,2.2658323874200383,0.0053687359945659985,,0.11674580895778736,83.83579833454142,679.7497162260115
2d,11,121,0.5,gibbs,custom,False,full,121,0.0003,1e-05,1,1.0,1000,300,280,False,,,-0.5629492832720111,0.04061208236962557,0.04547235544770956,,,0.2724764618081743,12.732259525358678,13.641706634312868
2d,11,121,0.5,gibbs,custom,False,full,121,0.01,1e-05,1,1.0,1000,300,68,True,,,-2.0289857964815208,0.04943780601024628,0.04838288776576519,,,0.4698828918025575,3.2900363680720326,14.514866329729555
2d,11,121,0.5,gibbs,custom,False,full,121,0.01,1e-05,2,1.0,1000,300,69,True,,,-2.028946024193732,0.05198365077376366,0.04858562011271715,,,0.4330048400364626,3.3524077877774836,14.575686033815145
2d,11,121,0.5,gibbs,custom,False,full,121,0.01,1e-05,3,1.0,1000,300,63,True,,,-2.029374989191381,0.04633994493633509,0.04794729108611743,,,0.5888117863100475,3.020679338425398,14.384187325835228
2d,11,121,0.5,gibbs,custom,False,full,121,0.01,1e-05,4,1.0,1000,300,67,True,,,-2.029224128812706,0.04876079931855202,0.048685717880725864,,,0.5904103881771375,3.261943098008633,14.60571536421776
2d,11,121,0.5,gibbs,custom,False,full,121,0.01,1e-05,5,1.0,1000,300,71,True,,,-2.026288558175189,0.044166824966669085,0.04752456134806077,,,0.5364510405756316,3.3742438557123147,14.25736840441823
2d,11,121,1.0,gibbs,custom,False,full,121,0.0003,1e-05,1,1.0,1000,300,280,False,,,-1.0594416990623925,0.04212744105607271,0.04425695914775133,,,0.45133858504010255,12.391948561370372,13.2770877443254
2d,11,121,1.0,gibbs,custom,False,full,121,0.01,1e-05,1,1.0,1000,300,70,True,,,-2.1226302085718394,0.044411941431462765,0.04684608011196057,,,0.12689995313381475,3.27922560783724,14.053824033588171
2d,11,121,1.0,gibbs,custom,False,full,121,0.01,1e-05,2,1.0,1000,300,74,True,,,-2.1229902596775476,0.04695254061371088,0.04838065552214781,,,0.12098048163735568,3.580168508638938,14.514196656644344
2d,11,121,1.0,gibbs,custom,False,full,121,0.01,1e-05,3,1.0,1000,300,64,True,,,-2.1229337543263216,0.04372910168021917,0.049497620202600956,,,0.16857772384208633,3.167847692966461,14.849286060780287
2d,11,121,1.0,gibbs,custom,False,full,121,0.01,1e-05,4,1.0,1000,300,70,True,,,-2.122999663061127,0.04543719179928303,0.04841141471018394,,,0.12850321559702932,3.388799029712876,14.523424413055182
2d,11,121,1.0,gibbs,custom,False,full,121,0.01,1e-05,5,1.0,1000,300,70,True,,,-2.1230457683321546,0.04448986556380987,0.04895916981001695,,,0.1599887798532299,3.427141886701187,14.687750943005087
2d,11,121,2.0,gibbs,custom,False,full,121,0.0003,1e-05,1,1.0,1000,300,280,False,,,-2.0530684573645726,0.04395314212888479,0.04666098811974128,,,0.4510920445052919,13.065076673527559,13.998296435922384
2d,11,121,2.0,gibbs,custom,False,full,121,0.01,1e-05,1,1.0,1000,300,81,True,,,-2.5032596204046804,0.050345740653574465,0.04968241843084494,,,0.005215825564468878,4.02427589289844,14.904725529253483
2d,11,121,2.0,gibbs,custom,False,full,121,0.01,1e-05,2,1.0,1000,300,84,True,,,-2.5034465201603444,0.046377852000296114,0.04835643378396829,,,0.0012029874319344558,4.061940437853337,14.506930135190487
2d,11,121,2.0,gibbs,custom,False,full,121,0.01,1e-05,3,1.0,1000,300,74,True,,,-2.503649925057947,0.043234411627054214,0.04806403926263253,,,0.0029537038452948886,3.5567389054348073,14.419211778789759
2d,11,121,2.0,gibbs,custom,False,full,121,0.01,1e-05,4,1.0,1000,300,82,True,,,-2.5033353277647246,0.048447857797145846,0.04864640007416407,,,0.004548385353495297,3.9890048060814536,14.593920022249222
2d,11,121,2.0,gibbs,custom,False,full,121,0.01,1e-05,5,1.0,1000,300,82,True,,,-2.5029157817674355,0.04776596706360579,0.04810481785486142,,,0.009596875031712561,3.9445950640986363,14.431445356458426
2d,11,121,3.044,gibbs,custom,False,full,121,0.0003,1e-05,1,1.0,1000,300,30,True,,,-3.0499444819353423,0.04591851457953453,0.04460735436528921,,,0.5628597484763154,1.3382206309586764,13.382206309586763
2d,11,121,3.044,gibbs,custom,False,full,121,0.01,1e-05,1,1.0,1000,300,55,True,,,-3.1930891514423214,0.04612580668181181,0.04998608366896709,,,0.004728839992917907,2.74923460179319,14.995825100690126
2d,11,121,3.044,gibbs,custom,False,full,121,0.01,1e-05,2,1.0,1000,300,58,True,,,-3.1941968961392724,0.04645568523555994,0.04918515659868717,,,0.0019116420312548974,2.852739082723856,14.755546979606152
2d,11,121,3.044,gibbs,custom,False,full,121,0.01,1e-05,3,1.0,1000,300,60,True,,,-3.195342875124883,0.04629452787339687,0.04754524517804384,,,0.0019516948848086679,2.8527147106826307,14.263573553413153
2d,11,121,3.044,gibbs,custom,False,full,121,0.01,1e-05,4,1.0,1000,300,60,True,,,-3.1945591422117348,0.04675732832401991,0.04793667895098527,,,0.003360351152440851,2.8762007370591163,14.381003685295582
2d,11,121,3.044,gibbs,custom,False,full,121,0.01,1e-05,5,1.0,1000,300,63,True,,,-3.196011179732902,0.047459655441343784,0.05044699647774299,,,0.0010407554745726275,3.1781607780978085,15.134098943322897
2d,11,121,0.5,lsb,custom,True,full,121,0.0003,1e-05,1,1.0,1000,300,280,False,,,-1.1384059880980046,0.06084815431386233,0.060782157542804874,,,0.017727295601277136,17.019004111985364,18.234647262841463
2d,11,121,0.5,lsb,custom,True,full,121,0.01,1e-05,1,1.0,1000,300,230,True,,,-2.0238059874094096,0.06123543158173561,0.06126449196288983,,,0.892278641522383,14.090833151464661,18.37934758886695
2d,11,121,0.5,lsb,custom,True,full,121,0.01,1e-05,2,1.0,1000,300,200,True,,,-2.0215748253822357,0.061331743374466896,0.06059932246804237,,,0.9216515849401439,12.119864493608475,18.179796740412712
2d,11,121,0.5,lsb,custom,True,full,121,0.01,1e-05,3,1.0,1000,300,199,True,,,-2.020729861241666,0.06194545682519674,0.060982553934057555,,,0.8909063642510684,12.135528232877453,18.294766180217266
2d,11,121,0.5,lsb,custom,True,full,121,0.01,1e-05,4,1.0,1000,300,218,True,,,-2.0222871371425772,0.06065577361732721,0.06056174000104268,,,0.8458638712877715,13.202459320227305,18.168522000312805
